Codigo_Mat;Denominacion Material;Centro;Almacen;C-B;LibreUt;Calidad;Bloqueado;Hora;Categoría;Marca;Grupo;TextAlm;TextCent
50001012;CHICCO BS ACEITE (28x100ML);1001;3000;CS;267,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3000-ProdTerminado WM;1001-Pharsana Maracay
50001012;CHICCO BS ACEITE (28x100ML);1001;3002;CS;1,96;0,000;19,143;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3002-PT Reserva;1001-Pharsana Maracay
50001012;CHICCO BS ACEITE (28x100ML);1001;3004;CS;3,54;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3004-Devoluciones;1001-Pharsana Maracay
50001012;CHICCO BS ACEITE (28x100ML);1001;3018;CS;32,04;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);1000;3001;CS;0,79;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);1000;3017;CS;0,36;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3017-MG Microbilogia;1000-Pharsana Valencia
50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);1001;3000;CS;348,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);1001;3002;CS;5,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001015;CHICCO BS CHAMPU CABELLO CLARO(28x100ML);1001;3018;CS;0,25;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1000;3001;CS;1,68;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1000;3017;CS;0,14;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3017-MG Microbilogia;1000-Pharsana Valencia
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1001;3000;CS;141,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1001;3002;CS;5,46;0,000;10,429;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001016;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1001;3018;CS;0,04;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1000;3000;CS;0,93;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;3000-Prod. Terminado;1000-Pharsana Valencia
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1000;3001;CS;1,32;0,143;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;3001-Muestras Gemelas;1000-Pharsana Valencia
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1001;3000;CS;378,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;3000-ProdTerminado WM;1001-Pharsana Maracay
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1001;3002;CS;4,07;0,000;3,536;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;3002-PT Reserva;1001-Pharsana Maracay
50001019;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1001;3018;CS;0,46;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Gel Antibacterial;3018-Rechazado;1001-Pharsana Maracay
50001020;CHICCO BS LOCION (28x100ML);1000;3001;CS;0,96;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;3001-Muestras Gemelas;1000-Pharsana Valencia
50001020;CHICCO BS LOCION (28x100ML);1000;3017;CS;0,21;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;3017-MG Microbilogia;1000-Pharsana Valencia
50001020;CHICCO BS LOCION (28x100ML);1001;3000;CS;204,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;3000-ProdTerminado WM;1001-Pharsana Maracay
50001020;CHICCO BS LOCION (28x100ML);1001;3004;CS;0,04;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;3004-Devoluciones;1001-Pharsana Maracay
50001020;CHICCO BS LOCION (28x100ML);1001;3018;CS;0,04;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Loción;3018-Rechazado;1001-Pharsana Maracay
50000839;PHARSANA SPLASH ANTIBACTERIAL 200cc;1001;3018;CS;28,73;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Splash;3018-Rechazado;1001-Pharsana Maracay
50000841;PHARSANA GEL ANTIBACTERIAL 220CC;1001;3018;CS;7,90;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Gel Antibacterial;3018-Rechazado;1001-Pharsana Maracay
50000843;PHARSANA TH ANTIBACTERIAL 36P;1001;3018;CS;1,07;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Pharsana;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50000860;PHARSANA MASCARILLA DESCAR. (8x50);1001;3002;CS;607,13;0,000;0,000;20.02.2026 - 22:03:39;DESCARTABLES;Pharsana;PH-Mascarillas;3002-PT Reserva;1001-Pharsana Maracay
50000860;PHARSANA MASCARILLA DESCAR. (8x50);1001;3018;CS;1,50;0,000;0,000;20.02.2026 - 22:03:39;DESCARTABLES;Pharsana;PH-Mascarillas;3018-Rechazado;1001-Pharsana Maracay
50000860;PHARSANA MASCARILLA DESCAR. (8x50);1002;3001;CS;1,13;0,000;0,000;20.02.2026 - 22:03:39;DESCARTABLES;Pharsana;PH-Mascarillas;3001-Muestras Gemelas;1002-Pharsana Higienico
50000867;CHICCO COTONCITO 60 P;1000;3001;CS;1,50;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Hisopos;3001-Muestras Gemelas;1000-Pharsana Valencia
50000867;CHICCO COTONCITO 60 P;1001;3002;CS;0,00;0,000;2,125;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Hisopos;3002-PT Reserva;1001-Pharsana Maracay
50000867;CHICCO COTONCITO 60 P;1001;3018;CS;3,73;0,000;0,000;20.02.2026 - 22:03:39;ALGODONES PT;Chicco;PH-Hisopos;3018-Rechazado;1001-Pharsana Maracay
50000877;PHARSANA GEL ANTIBACTERIAL 2,8 L;1000;3001;CS;0,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Gel Antibacterial;3001-Muestras Gemelas;1000-Pharsana Valencia
50000877;PHARSANA GEL ANTIBACTERIAL 2,8 L;1001;3000;CS;156,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Gel Antibacterial;3000-ProdTerminado WM;1001-Pharsana Maracay
50000877;PHARSANA GEL ANTIBACTERIAL 2,8 L;1001;3018;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Gel Antibacterial;3018-Rechazado;1001-Pharsana Maracay
50000880;CHICCO COLONIA PARA NIÑOS 110CC;1000;3001;CS;9,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3001-Muestras Gemelas;1000-Pharsana Valencia
50000880;CHICCO COLONIA PARA NIÑOS 110CC;1001;3002;CS;0,00;0,000;28,042;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3002-PT Reserva;1001-Pharsana Maracay
50000880;CHICCO COLONIA PARA NIÑOS 110CC;1001;3018;CS;1,04;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3018-Rechazado;1001-Pharsana Maracay
50000881;CHICCO COLONIA PARA NIÑOS 220CC;1000;3001;CS;6,90;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3001-Muestras Gemelas;1000-Pharsana Valencia
50000881;CHICCO COLONIA PARA NIÑOS 220CC;1001;3002;CS;0,00;0,000;0,100;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3002-PT Reserva;1001-Pharsana Maracay
50000881;CHICCO COLONIA PARA NIÑOS 220CC;1001;3018;CS;15,90;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Colonia;3018-Rechazado;1001-Pharsana Maracay
50000884;ACTIVA PD PERD. OCASIONALES (12X40UN);1001;3000;PAK;288,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3000-ProdTerminado WM;1001-Pharsana Maracay
50000884;ACTIVA PD PERD. OCASIONALES (12X40UN);1001;3002;PAK;3,17;0,000;3,500;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3002-PT Reserva;1001-Pharsana Maracay
50000884;ACTIVA PD PERD. OCASIONALES (12X40UN);1001;3004;PAK;1,00;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3004-Devoluciones;1001-Pharsana Maracay
50000884;ACTIVA PD PERD. OCASIONALES (12X40UN);1001;3018;PAK;4,50;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3018-Rechazado;1001-Pharsana Maracay
50000884;ACTIVA PD PERD. OCASIONALES (12X40UN);1002;3001;PAK;1,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Activa;PH-Protector Diario;3001-Muestras Gemelas;1002-Pharsana Higienico
50000889;FRIENDS TS TELA REGULAR (12x14);1001;3002;PAK;0,00;0,000;4,750;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3002-PT Reserva;1001-Pharsana Maracay
50000889;FRIENDS TS TELA REGULAR (12x14);1001;3018;PAK;2,17;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3018-Rechazado;1001-Pharsana Maracay
50000889;FRIENDS TS TELA REGULAR (12x14);1002;3001;PAK;3,75;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3001-Muestras Gemelas;1002-Pharsana Higienico
50000892;FRIENDS TS XTREME SEC REGULAR (12x14);1001;3002;PAK;0,00;0,000;4,250;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3002-PT Reserva;1001-Pharsana Maracay
50000892;FRIENDS TS XTREME SEC REGULAR (12x14);1001;3018;PAK;2,17;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3018-Rechazado;1001-Pharsana Maracay
50000892;FRIENDS TS XTREME SEC REGULAR (12x14);1002;3001;PAK;1,08;0,000;0,000;20.02.2026 - 22:03:39;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;3001-Muestras Gemelas;1002-Pharsana Higienico
50000893;CHICCO ACEITE PARA NIÑOS 110CC;1000;3001;CS;2,88;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3001-Muestras Gemelas;1000-Pharsana Valencia
50000893;CHICCO ACEITE PARA NIÑOS 110CC;1001;3002;CS;1,08;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3002-PT Reserva;1001-Pharsana Maracay
50000893;CHICCO ACEITE PARA NIÑOS 110CC;1001;3018;CS;4,38;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50000894;CHICCO ACEITE PARA NIÑOS 220CC;1000;3001;CS;2,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3001-Muestras Gemelas;1000-Pharsana Valencia
50000894;CHICCO ACEITE PARA NIÑOS 220CC;1001;3004;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3004-Devoluciones;1001-Pharsana Maracay
50000894;CHICCO ACEITE PARA NIÑOS 220CC;1001;3018;CS;4,90;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50000899;AMY ACEITE PARA BEBES (10x220ML);1000;3000;CS;0,00;0,000;1,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3000-Prod. Terminado;1000-Pharsana Valencia
50000899;AMY ACEITE PARA BEBES (10x220ML);1000;3001;CS;6,00;1,100;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3001-Muestras Gemelas;1000-Pharsana Valencia
50000899;AMY ACEITE PARA BEBES (10x220ML);1001;3000;CS;593,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3000-ProdTerminado WM;1001-Pharsana Maracay
50000899;AMY ACEITE PARA BEBES (10x220ML);1001;3002;CS;4,20;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3002-PT Reserva;1001-Pharsana Maracay
50000899;AMY ACEITE PARA BEBES (10x220ML);1001;3004;CS;2,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3004-Devoluciones;1001-Pharsana Maracay
50000899;AMY ACEITE PARA BEBES (10x220ML);1001;3018;CS;83,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Aceite;3018-Rechazado;1001-Pharsana Maracay
50000902;AMY COLONIA PARA BEBES (10x220ML);1000;3001;CS;10,10;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3001-Muestras Gemelas;1000-Pharsana Valencia
50000902;AMY COLONIA PARA BEBES (10x220ML);1001;3000;CS;484,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3000-ProdTerminado WM;1001-Pharsana Maracay
50000902;AMY COLONIA PARA BEBES (10x220ML);1001;3002;CS;5,30;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3002-PT Reserva;1001-Pharsana Maracay
50000902;AMY COLONIA PARA BEBES (10x220ML);1001;3004;CS;6,10;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3004-Devoluciones;1001-Pharsana Maracay
50000902;AMY COLONIA PARA BEBES (10x220ML);1001;3018;CS;928,60;0,000;0,300;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Amy;PH-Colonia;3018-Rechazado;1001-Pharsana Maracay
50000905;AMY SEC TH MANZANILLA 72P (16);1000;3001;CS;12,94;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50000905;AMY SEC TH MANZANILLA 72P (16);1001;3002;CS;0,00;0,000;12,625;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3002-PT Reserva;1001-Pharsana Maracay
50000905;AMY SEC TH MANZANILLA 72P (16);1001;3018;CS;4,13;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50000915;CHICCO TH ORIGINAL 24P (40);1000;3001;CS;1,90;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50000915;CHICCO TH ORIGINAL 24P (40);1001;3004;CS;0,13;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3004-Devoluciones;1001-Pharsana Maracay
50000915;CHICCO TH ORIGINAL 24P (40);1001;3018;CS;83,10;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50000918;PHARSANA JABON ANTIBACTERIAL 20 LT;1001;3000;CS;3,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Pharsana;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50000921;SECUREZZA COMFORT M REG (6x6UN);1001;3000;PAK;469,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3000-ProdTerminado WM;1001-Pharsana Maracay
50000921;SECUREZZA COMFORT M REG (6x6UN);1001;3002;PAK;7,83;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3002-PT Reserva;1001-Pharsana Maracay
50000921;SECUREZZA COMFORT M REG (6x6UN);1001;3010;PAK;1883,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3010-Retenido;1001-Pharsana Maracay
50000921;SECUREZZA COMFORT M REG (6x6UN);1001;3018;PAK;4,83;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3018-Rechazado;1001-Pharsana Maracay
50000921;SECUREZZA COMFORT M REG (6x6UN);1002;2000;PAK;0,00;373,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;2000-Producción;1002-Pharsana Higienico
50000921;SECUREZZA COMFORT M REG (6x6UN);1002;3001;PAK;15,67;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3001-Muestras Gemelas;1002-Pharsana Higienico
50000922;SECUREZZA COMFORT L REG (6x6UN);1001;3000;PAK;737,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3000-ProdTerminado WM;1001-Pharsana Maracay
50000922;SECUREZZA COMFORT L REG (6x6UN);1001;3002;PAK;21,00;0,000;1,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3002-PT Reserva;1001-Pharsana Maracay
50000922;SECUREZZA COMFORT L REG (6x6UN);1001;3010;PAK;773,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3010-Retenido;1001-Pharsana Maracay
50000922;SECUREZZA COMFORT L REG (6x6UN);1001;3018;PAK;2,17;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3018-Rechazado;1001-Pharsana Maracay
50000922;SECUREZZA COMFORT L REG (6x6UN);1002;2000;PAK;0,00;888,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;2000-Producción;1002-Pharsana Higienico
50000922;SECUREZZA COMFORT L REG (6x6UN);1002;2001;PAK;13,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;2001-Retenido;1002-Pharsana Higienico
50000922;SECUREZZA COMFORT L REG (6x6UN);1002;3001;PAK;17,50;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Protector Incont.;3001-Muestras Gemelas;1002-Pharsana Higienico
50000927;CHICCO TH ORIGINAL 72P (16);1000;3001;CS;11,19;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50000927;CHICCO TH ORIGINAL 72P (16);1001;3002;CS;0,00;0,000;23,938;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3002-PT Reserva;1001-Pharsana Maracay
50000927;CHICCO TH ORIGINAL 72P (16);1001;3018;CS;30,69;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;3018-Rechazado;1001-Pharsana Maracay
50001187;CHICCO BS JABON LIQUIDO(10x450ML);1000;3001;CS;0,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50001187;CHICCO BS JABON LIQUIDO(10x450ML);1001;3000;CS;241,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50001187;CHICCO BS JABON LIQUIDO(10x450ML);1001;3002;CS;1,60;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50001187;CHICCO BS JABON LIQUIDO(10x450ML);1001;3018;CS;0,40;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1000;3001;CS;2,10;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3001-Muestras Gemelas;1000-Pharsana Valencia
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1000;3003;CS;979,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3003-PT Cuarentena;1000-Pharsana Valencia
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1000;3017;CS;1,80;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3017-MG Microbilogia;1000-Pharsana Valencia
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1001;3000;CS;114,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3000-ProdTerminado WM;1001-Pharsana Maracay
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1001;3002;CS;0,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3002-PT Reserva;1001-Pharsana Maracay
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1001;3004;CS;3,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3004-Devoluciones;1001-Pharsana Maracay
50001189;CHICCO BS JABON LIQUIDO(10x220ML);1001;3018;CS;1,50;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Jabón Líquido;3018-Rechazado;1001-Pharsana Maracay
50001084;CHICCO BS TH ORIGINAL (48x24UN);1000;3000;CS;1294,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3000-Prod. Terminado;1000-Pharsana Valencia
50001084;CHICCO BS TH ORIGINAL (48x24UN);1000;3001;CS;7,90;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3001-Muestras Gemelas;1000-Pharsana Valencia
50001084;CHICCO BS TH ORIGINAL (48x24UN);1000;3010;CS;14,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3010-Retenido;1000-Pharsana Valencia
50001084;CHICCO BS TH ORIGINAL (48x24UN);1000;3017;CS;1,29;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3017-MG Microbilogia;1000-Pharsana Valencia
50001084;CHICCO BS TH ORIGINAL (48x24UN);1001;3000;CS;1250,00;234,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3000-ProdTerminado WM;1001-Pharsana Maracay
50001084;CHICCO BS TH ORIGINAL (48x24UN);1001;3002;CS;11,65;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3002-PT Reserva;1001-Pharsana Maracay
50001084;CHICCO BS TH ORIGINAL (48x24UN);1001;3004;CS;7,00;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3004-Devoluciones;1001-Pharsana Maracay
50001084;CHICCO BS TH ORIGINAL (48x24UN);1001;3018;CS;0,69;0,000;0,000;20.02.2026 - 22:03:39;TOALLAS HUMEDAS;Chicco;PH-TH Travel Pack;3018-Rechazado;1001-Pharsana Maracay
50001088;FRIENDS PANTY MENSTRUAL TALLA M (8X3);1001;3000;CS;59,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3000-ProdTerminado WM;1001-Pharsana Maracay
50001088;FRIENDS PANTY MENSTRUAL TALLA M (8X3);1001;3002;CS;5,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3002-PT Reserva;1001-Pharsana Maracay
50001088;FRIENDS PANTY MENSTRUAL TALLA M (8X3);1001;3004;CS;1,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Friends;PH-Panty Menstrual;3004-Devoluciones;1001-Pharsana Maracay
50001091;FRIENDS PANTY MENSTRUAL TALLA M (COMPRA);1002;2001;PAK;26,00;0,000;0,000;20.02.2026 - 22:03:39;INCONTINENCIA;Securezza;PH-Pañal Pull Up;2001-Retenido;1002-Pharsana Higienico
50001101;CHICCO BS CHAMPU CABELLO CLARO(10x400ML);1000;3001;CS;2,30;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3001-Muestras Gemelas;1000-Pharsana Valencia
50001101;CHICCO BS CHAMPU CABELLO CLARO(10x400ML);1001;3000;CS;628,00;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3000-ProdTerminado WM;1001-Pharsana Maracay
50001101;CHICCO BS CHAMPU CABELLO CLARO(10x400ML);1001;3002;CS;1,40;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3002-PT Reserva;1001-Pharsana Maracay
50001101;CHICCO BS CHAMPU CABELLO CLARO(10x400ML);1001;3018;CS;2,40;0,000;0,000;20.02.2026 - 22:03:39;HIGIENE PERSONAL;Chicco;PH-Champú;3018-Rechazado;1001-Pharsana Maracay
