Entrega;Solicitante;Nombre del solicitante;Destinatario mcía.;Codigo_Mat;Denominación;Cantidad entrega;Un.medida venta;FechaE;FechaR;ClaseE;Zona;Vendedor;Pedido;PosPed;Monto;Moneda;Cod.Vend;Categoría;Marca;Grupo;Sector;MesEntr;Cod G.V.;Grupo Vend
2000088068;10000162;TODOHOGAR VISTAMAR, C. A.;11000168;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066036;40;         30,18;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088068;10000162;TODOHOGAR VISTAMAR, C. A.;11000168;50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);              4,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066036;50;        167,68;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088069;10000049;TODOHOGAR, C.A;10000049;50001113;ACTIVA SEC PERD. ABUNDANTE(6x20UN) PROMO;              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066037;10;         21,90;USD;100131;INCONTINENCIA;Activa;PH-Toalla Incontinen;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088069;10000049;TODOHOGAR, C.A;10000049;50001107;FRIENDS PD REGULAR S/P (12X60UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066037;20;         36,60;USD;100131;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50001011;CHICCO BS COLONIA (28x100ML);              2,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;10;        148,96;USD;100131;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000970;CHICCO BS COLONIA (10x220ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;20;         48,50;USD;100131;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000975;CHICCO BS TH ORIGINAL (20x48UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;30;         35,20;USD;100131;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;40;         60,48;USD;100131;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              3,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;50;         80,64;USD;100131;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50001021;SECUREZZA POST PARTO (12X15UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;60;         32,40;USD;100131;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;70;         30,18;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088070;10000049;TODOHOGAR, C.A;10000049;50000981;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);              2,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066038;80;         83,84;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector de Cama;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088092;10003503;AT1988 MARKET, C.A.;10003503;50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066030;10;         48,80;USD;100112;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088092;10003503;AT1988 MARKET, C.A.;10003503;50000992;CHICCO PAÑAL DE NIÑO G REG (8X20UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066030;20;         52,56;USD;100112;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088106;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50001011;CHICCO BS COLONIA (28x100ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066073;10;         84,00;USD;100112;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088106;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066073;20;         30,24;USD;100112;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088108;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50001130;FRIENDS PD REGULAR S/P (24X20UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066075;10;         33,60;USD;100112;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088108;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50001169;FRIENDS PD LONG (24X20UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066075;20;         33,60;USD;100112;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088111;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50001023;CHICCO BS COTONCITO (32x100UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066078;10;         48,32;USD;100112;ALGODONES PT;Chicco;PH-Hisopos;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088111;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50000902;AMY COLONIA PARA BEBES (10x220ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066078;20;         43,10;USD;100112;HIGIENE PERSONAL;Amy;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088111;10003316;JUMBO MARKET EXPRESS,C.A;10003316;50001134;FRIENDS PD REGULAR S/P PROMO (12X60UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;ERIS R PEÑA;1002066078;30;         27,48;USD;100112;ABSORBENTES FEMENINA;Friends;PH-Protector Diario;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088118;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000921;SECUREZZA COMFORT M REG (6x6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066085;10;         46,32;USD;100131;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088118;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000627;SECUREZZA CLASSIC L REG (6x6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066085;20;         50,70;USD;100131;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088118;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066085;30;         68,40;USD;100131;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088118;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066085;40;         34,08;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088118;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066085;50;         30,24;USD;100131;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088120;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50001005;AMY SEC TH MANZANILLA P/BEBES (24x72UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066087;10;         46,08;USD;100131;TOALLAS HUMEDAS;Amy;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088120;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50000990;CHICCO PAÑAL DE NIÑO M REG (8X20UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066087;20;         48,80;USD;100131;ABSORBENTES NIÑOS;Chicco;PH-Pañal Anatóm. T3;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088120;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50001109;FRIENDS TS TELA REGULAR (12x14UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066087;30;         30,00;USD;100131;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088120;10002614;INVERSIONES BARCELONA ORIENTE;11000955;50001111;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066087;40;         31,20;USD;100131;ABSORBENTES FEMENINA;Friends;PH-Toalla Sanitaria;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088121;10002614;INVERSIONES BARCELONA ORIENTE;11000952;50000626;SECUREZZA CLASSIC M REG (6x6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066088;10;         42,96;USD;100131;INCONTINENCIA;Securezza;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088125;10002614;INVERSIONES BARCELONA ORIENTE;11000952;50000965;CHICCO BS LOCION (10x200ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066092;10;         44,90;USD;100131;HIGIENE PERSONAL;Chicco;PH-Loción;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088125;10002614;INVERSIONES BARCELONA ORIENTE;11000952;50000974;CHICCO BS TH ORIGINAL (24x72UN);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066092;20;         68,40;USD;100131;TOALLAS HUMEDAS;Chicco;PH-TH Flow Pack;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088125;10002614;INVERSIONES BARCELONA ORIENTE;11000952;50000639;SIEMPRE SECO BASICO M (6X6UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066092;30;         34,08;USD;100131;INCONTINENCIA;Siempre Seco;PH-Protector Incont.;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088125;10002614;INVERSIONES BARCELONA ORIENTE;11000952;50000632;SECUREZZA POST PARTO PREMIUM (12X10UN);              1,000;PAK;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066092;40;         30,24;USD;100131;INCONTINENCIA;Securezza;PH-Toalla Post-Parto;Absorbentes;02;101;GV Ger. Reg. Oriente
2000088126;10002996;INVERSIONES BARCELONA ORIENTE 20.23;11001048;50000963;CHICCO BS CHAMPU CABELLONORMAL(10x200ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066093;10;         44,00;USD;100131;HIGIENE PERSONAL;Chicco;PH-Champú;Cuidado Personal;02;101;GV Ger. Reg. Oriente
2000088126;10002996;INVERSIONES BARCELONA ORIENTE 20.23;11001048;50000970;CHICCO BS COLONIA (10x220ML);              1,000;CS;12.02.2026;20.02.2026 - 22:04:03;Ent. Nac. Pharsana;Zona Oriente;DANIELA A. RODRIGUEZ;1002066093;20;         54,70;USD;100131;HIGIENE PERSONAL;Chicco;PH-Colonia;Cuidado Personal;02;101;GV Ger. Reg. Oriente
