Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000123701,Cuidado Personal,Autoconsumo,20250515,Zona Centro,3002,AMY SEC TH MANZANILLA 72P (24),"0,583",CS,14,PAQ,"1542,64","899,36","143,9","1043,26",Factura,Crédito 07 Días,20250522,VED,NA,,Clientes De Oficina,,00-0606774,1005001673,Amy,72,Original,KG,"4,606",,"4,606",Intercompañia,PH-TH Flow Pack,TOALLAS HUMEDAS,"94,1557",5,2025,"16,38","9,55","1,53","11,08",INTERCOMPA,50001005,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124009,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,FRIENDS TS XTREME SEC REGULAR (12x14),"0,833",PAK,10,PAQ,"911,04","758,9","121,42","880,32",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607164,1005001674,Friends,10,Nocturna,KG,900,,900,Intercompañia,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,"94,8024",5,2025,"9,61","8,01","1,28","9,29",INTERCOMPA,50001108,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124009,Cuidado Personal,Autoconsumo,20250520,Zona Centro,3002,FRIENDS JABON INTIMO 240ML,"0,833",CS,10,ST,"2014,17","1677,8","268,45","1946,25",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607164,1005001674,Friends,,Original,KG,"2,41",,"2,41",Intercompañia,PH-Jabón Líquido,HIGIENE PERSONAL,"94,8024",5,2025,"21,25","17,7","2,83","20,53",INTERCOMPA,50001123,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124010,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,SECUREZZA POST PARTO PREMIUM (12X10),3,PAK,36,PAQ,"871,8","2615,4","418,46","3033,86",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607165,1005001675,Securezza,10,Anatómica,KG,6300,,6300,Intercompañia,PH-Toalla Post-Parto,INCONTINENCIA,"94,8024",5,2025,"9,2","27,59","4,41",32,INTERCOMPA,50000632,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124010,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,CHICCO PAÑAL DE NIÑO XXG REG (8X20),3,PAK,24,PAQ,"2070,4","6211,2","993,8",7205,Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607165,1005001675,Chicco,20,Pañal Desechable,KG,7704,,7704,Intercompañia,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"94,8024",5,2025,"21,84","65,52","10,48",76,INTERCOMPA,50001139,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124083,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,SECUREZZA PANTS XL (8X10),1,PAK,8,PAQ,"2583,28","2583,28","413,33","2996,61",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607238,1005001676,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"94,8024",5,2025,"27,25","27,25","4,36","31,61",INTERCOMPA,50001078,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124083,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,SECUREZZA PANTS M (8X10),1,PAK,8,PAQ,"2150,64","2150,64","344,1","2494,74",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607238,1005001676,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"94,8024",5,2025,"22,69","22,69","3,63","26,32",INTERCOMPA,50001095,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124083,Absorbentes,Autoconsumo,20250520,Zona Centro,3002,SECUREZZA PANTS L (8X10),1,PAK,8,PAQ,"2347,68","2347,68","375,63","2723,31",Factura,Crédito 07 Días,20250527,VED,NA,,Clientes De Oficina,,00-0607238,1005001676,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"94,8024",5,2025,"24,76","24,76","3,96","28,73",INTERCOMPA,50001097,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,CHICCO COTONCITO 60 PZA,"0,063",CS,3,PAQ,"1659,52","104,55","16,73","121,28",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Chicco,60,Original,KG,"0,039",,"0,039",Intercompañia,PH-Hisopos,ALGODONES PT,"94,8556",5,2025,"17,5","1,1","0,18","1,28",INTERCOMPA,50001024,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,CHICCO GEL ANTIBACTERIAL 100 ML,"0,107",CS,3,ST,"1826,92","195,48","31,28","226,76",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Chicco,100,Gel,KG,"0,27",,"0,27",Intercompañia,PH-Gel Antibacterial,HIGIENE PERSONAL,"94,8556",5,2025,"19,26","2,06","0,33","2,39",INTERCOMPA,50001019,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,CHICCO MOTAS DE ALGODON 100P,"0,25",CS,3,PAQ,"1174,44","293,61","46,98","340,59",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Chicco,100,Original,G,"262,8",,"0,263",Intercompañia,PH-Motas De Algodón,ALGODONES PT,"94,8556",5,2025,"12,38","3,1","0,5","3,59",INTERCOMPA,50000010,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,CHICCO KIT CHAMPU ORI LOCION COLONIA 200,"0,375",CS,3,ST,"3974,88","1490,58","238,48","1729,06",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Chicco,200,Original,KG,"1,65",,"1,65",Intercompañia,PH- Kit Cosmética,HIGIENE PERSONAL,"94,8556",5,2025,"41,9","15,71","2,51","18,23",INTERCOMPA,50001074,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,FRIENDS JABON INTIMO 240ML,"0,25",CS,3,ST,"2013,36","503,34","80,53","583,87",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Friends,,Original,KG,"0,723",,"0,723",Intercompañia,PH-Jabón Líquido,HIGIENE PERSONAL,"94,8556",5,2025,"21,23","5,31","0,85","6,16",INTERCOMPA,50001123,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,CHICCO TALCO 200 G,"0,125",CS,3,ST,"2994,96","374,37","59,9","434,27",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Chicco,200,Original,G,600,,"0,6",Intercompañia,PH-Talco,HIGIENE PERSONAL,"94,8556",5,2025,"31,57","3,95","0,63","4,58",INTERCOMPA,50000969,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,AMY SEC TH MANZANILLA 72P (24),"0,125",CS,3,PAQ,"1541,76","192,72","30,84","223,56",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Amy,72,Original,KG,"0,987",,"0,987",Intercompañia,PH-TH Flow Pack,TOALLAS HUMEDAS,"94,8556",5,2025,"16,25","2,03","0,33","2,36",INTERCOMPA,50001005,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,AMY ACEITE 220CC OVAL,"0,3",CS,3,ST,"1630,7","489,21","78,27","567,48",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Amy,220,Original,G,498,,"0,498",Intercompañia,PH-Aceite,HIGIENE PERSONAL,"94,8556",5,2025,"17,19","5,16","0,83","5,98",INTERCOMPA,50000899,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124143,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,SECUREZZA BODYCARE LOCION HIDRATAN 350ML,"0,25",CS,3,ST,"1952,4","488,1","78,1","566,2",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607310,1005001677,Securezza,400,BodyCare,G,"1020,09",,"1,02",Intercompañia,PH-Loción,HIGIENE PERSONAL,"94,8556",5,2025,"20,58","5,15","0,82","5,97",INTERCOMPA,50000951,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124144,Cuidado Personal,Autoconsumo,20250521,Zona Centro,3002,FRIENDS TH INTIMA 24P,"0,125",CS,3,PAQ,"1219,68","152,46","24,39","176,85",Factura,Crédito 07 Días,20250528,VED,NA,,Clientes De Oficina,,00-0607311,1005001677,Friends,,Original,G,"0,429",,0,Intercompañia,PH-TH Travel Pack,TOALLAS HUMEDAS,"94,8556",5,2025,"12,86","1,61","0,26","1,86",INTERCOMPA,50001057,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124231,Absorbentes,Autoconsumo,20250522,Zona Centro,3002,SECUREZZA PANTS L (4X10),1,PAK,4,PAQ,"1049,6","1049,6","167,94","1217,54",Factura,Crédito 07 Días,20250529,VED,NA,,Clientes De Oficina,,00-0607415,1005001678,Securezza,10,Pants,KG,2016,,2016,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"94,9652",5,2025,"11,05","11,05","1,77","12,82",INTERCOMPA,50000999,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO COTONCITO 100P,"0,063",CS,2,PAQ,"394,29","24,84","3,97","28,81",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,100,Original,KG,"0,052",,"0,052",Intercompañia,PH-Hisopos,ALGODONES PT,"95,2387",5,2025,"4,14","0,26","0,04","0,3",INTERCOMPA,50000026,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO GEL ANTIBACTERIAL 100CC,"0,083",CS,2,ST,"1636,63","135,84","21,73","157,57",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,100,Original,KG,"0,18",,"0,18",Intercompañia,PH-Gel Antibacterial,HIGIENE PERSONAL,"95,2387",5,2025,"17,18","1,43","0,23","1,65",INTERCOMPA,50000252,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,AMY COLONIA 220CC OVAL,"0,1",CS,1,ST,"1364,1","136,41","21,83","158,24",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Amy,220,Original,KG,"0,2",,"0,2",Intercompañia,PH-Colonia,HIGIENE PERSONAL,"95,2387",5,2025,"14,32","1,43","0,23","1,66",INTERCOMPA,50000902,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO COLONIA 220 ML,"0,1",CS,1,ST,"1409,6","140,96","22,55","163,51",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,200,Original,KG,"0,198",,"0,198",Intercompañia,PH-Colonia,HIGIENE PERSONAL,"95,2387",5,2025,"14,8","1,48","0,24","1,72",INTERCOMPA,50000970,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,AMY SEC TH MANZANILLA 72P (24),"0,083",CS,2,PAQ,"1547,95","128,48","20,56","149,04",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Amy,72,Original,KG,"0,658",,"0,658",Intercompañia,PH-TH Flow Pack,TOALLAS HUMEDAS,"95,2387",5,2025,"16,25","1,35","0,22","1,56",INTERCOMPA,50001005,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO TH ORIGINAL 72P,"0,083",CS,2,PAQ,"2045,54","169,78","27,16","196,94",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,72,Original,KG,"0,796",,"0,796",Intercompañia,PH-TH Flow Pack,TOALLAS HUMEDAS,"95,2387",5,2025,"21,48","1,78","0,29","2,07",INTERCOMPA,50000974,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO TALCO 200 G,"0,083",CS,2,ST,"3006,99","249,58","39,93","289,51",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,200,Original,G,400,,"0,4",Intercompañia,PH-Talco,HIGIENE PERSONAL,"95,2387",5,2025,"31,57","2,62","0,42","3,04",INTERCOMPA,50000969,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO CHAMPU ORIGINAL 200 CC,"0,2",CS,2,ST,"1307,4","261,48","41,85","303,33",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,200,Original,G,"409,6",,"0,41",Intercompañia,PH-Champú,HIGIENE PERSONAL,"95,2387",5,2025,"13,73","2,75","0,44","3,18",INTERCOMPA,50000048,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124574,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO MOTAS DE ALGODON 100P,"0,167",CS,2,PAQ,"1172,1","195,74","31,32","227,06",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607852,1005001679,Chicco,100,Original,G,"175,2",,"0,175",Intercompañia,PH-Motas De Algodón,ALGODONES PT,"95,2387",5,2025,"12,31","2,06","0,33","2,38",INTERCOMPA,50000010,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124575,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO ACEITE PARA NIÑOS 110CC,"0,083",CS,2,ST,"1932,53","160,4","25,66","186,06",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607853,1005001679,Chicco,110,Original,KG,"0,198",,"0,198",Intercompañia,PH-Aceite,HIGIENE PERSONAL,"95,2387",5,2025,"20,29","1,68","0,27","1,95",INTERCOMPA,50000893,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124575,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO VASELINA 80G,"0,125",CS,2,ST,"2348,8","293,6","46,98","340,58",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607853,1005001679,Chicco,80,Original,KG,"0,16",,"0,16",Intercompañia,PH-Vaselina,HIGIENE PERSONAL,"95,2387",5,2025,"24,66","3,08","0,49","3,58",INTERCOMPA,50001007,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124575,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,CHICCO LOCION 200 ML,"0,2",CS,2,ST,"1375,1","275,02",44,"319,02",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607853,1005001679,Chicco,200,Original,KG,"0,392",,"0,392",Intercompañia,PH-Loción,HIGIENE PERSONAL,"95,2387",5,2025,"14,44","2,89","0,46","3,35",INTERCOMPA,50000965,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124575,Absorbentes,Autoconsumo,20250527,Zona Centro,3002,CHICCO PAÑAL DE NIÑO M REG (8X20),1,PAK,8,PAQ,"1882,32","1882,32","301,18","2183,5",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607853,1005001679,Chicco,20,Pañal Desechable,KG,2472,,2472,Intercompañia,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"95,2387",5,2025,"19,76","19,76","3,16","22,93",INTERCOMPA,50000990,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124575,Cuidado Personal,Autoconsumo,20250527,Zona Centro,3002,AMY ACEITE 220CC OVAL,"0,2",CS,2,ST,"1630,7","326,14","52,18","378,32",Factura,Crédito 07 Días,20250603,VED,NA,,Clientes De Oficina,,00-0607853,1005001679,Amy,220,Original,G,332,,"0,332",Intercompañia,PH-Aceite,HIGIENE PERSONAL,"95,2387",5,2025,"17,12","3,42","0,55","3,97",INTERCOMPA,50000899,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Absorbentes,Autoconsumo,20250528,Zona Centro,3005,SECUREZZA COMFORT L LLEVA 20/16 (4x20),1,PAK,4,PAQ,"2744,08","2744,08","439,05","3183,13",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Securezza,20,Classic,KG,2496,,2496,Intercompañia,PH-Protector Incont.,INCONTINENCIA,"95,8052",5,2025,"28,64","28,64","4,58","33,23",INTERCOMPA,50001050,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Absorbentes,Autoconsumo,20250528,Zona Centro,3005,SECUREZZA POST PARTO PREMIUM (12X10),1,PAK,12,PAQ,"871,8","871,8","139,49","1011,29",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Securezza,10,Anatómica,KG,2100,,2100,Intercompañia,PH-Toalla Post-Parto,INCONTINENCIA,"95,8052",5,2025,"9,1","9,1","1,46","10,56",INTERCOMPA,50000632,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Absorbentes,Autoconsumo,20250528,Zona Centro,3005,SECUREZZA COMFORT M LLEVA 20/16 (4x20),1,PAK,4,PAQ,"2316,88","2316,88","370,7","2687,58",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Securezza,20,Classic,KG,2016,,2016,Intercompañia,PH-Protector Incont.,INCONTINENCIA,"95,8052",5,2025,"24,18","24,18","3,87","28,05",INTERCOMPA,50001049,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Absorbentes,Autoconsumo,20250528,Zona Centro,3005,SECUREZZA PROTEC.DE CAMA (6X10) EXP,1,PAK,6,PAQ,"1302,54","1302,54","208,41","1510,95",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Securezza,10,Protector de Cama,KG,4080,,4080,Intercompañia,PH-Protector de Cama,INCONTINENCIA,"95,8052",5,2025,"13,6","13,6","2,18","15,77",INTERCOMPA,51000121,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Cuidado Personal,Autoconsumo,20250528,Zona Centro,3005,SECUREZZA BODYCARE TH CORPORALES 54P EXP,1,CS,12,PAQ,"1307,4","1307,4","209,18","1516,58",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Securezza,150,Bodycare,KG,"3,492",,"3,492",Intercompañia,PH-Jabón Líquido,TOALLAS HUMEDAS,"95,8052",5,2025,"13,65","13,65","2,18","15,83",INTERCOMPA,51000137,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124644,Cuidado Personal,Autoconsumo,20250528,Zona Centro,3005,AMY SEC TH 48P 99% AGUA (20) EXP,1,CS,20,PAQ,"1134,8","1134,8","181,57","1316,37",Factura,Crédito 07 Días,20250604,VED,NA,,Clientes De Oficina,,00-0607940,1005001680,Amy,48,Original,KG,"5,18",,"5,18",Intercompañia,PH-TH Flow Pack,TOALLAS HUMEDAS,"95,8052",5,2025,"11,84","11,84","1,9","13,74",INTERCOMPA,51000163,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124698,Absorbentes,Autoconsumo,20250529,Zona Centro,3002,SECUREZZA PANTS L (8X10),1,PAK,8,PAQ,"2347,68","2347,68","375,63","2723,31",Factura,Crédito 07 Días,20250605,VED,NA,,Clientes De Oficina,,00-0608052,1005001681,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"96,5303",5,2025,"24,32","24,32","3,89","28,21",INTERCOMPA,50001097,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124698,Absorbentes,Autoconsumo,20250529,Zona Centro,3002,SECUREZZA PANTS XL (8X10),1,PAK,8,PAQ,"2583,28","2583,28","413,33","2996,61",Factura,Crédito 07 Días,20250605,VED,NA,,Clientes De Oficina,,00-0608052,1005001681,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"96,5303",5,2025,"26,76","26,76","4,28","31,04",INTERCOMPA,50001078,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124698,Absorbentes,Autoconsumo,20250529,Zona Centro,3002,SECUREZZA PANTS M (8X10),1,PAK,8,PAQ,"2150,64","2150,64","344,1","2494,74",Factura,Crédito 07 Días,20250605,VED,NA,,Clientes De Oficina,,00-0608052,1005001681,Securezza,10,Pants,KG,4032,,4032,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"96,5303",5,2025,"22,28","22,28","3,56","25,84",INTERCOMPA,50001095,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
"PHARSANA DE VENEZUELA, C. A.",Intercompañias,Fact. Aut. Pharsana,6000124699,Absorbentes,Autoconsumo,20250529,Zona Centro,3002,FRIENDS PANTY MENSTRUAL TALLA S (COMPRA),6,PAK,6,PAQ,"165,89","995,34","159,25","1154,59",Factura,Crédito 07 Días,20250605,VED,NA,,Clientes De Oficina,,00-0608053,1005001682,Securezza,10,Pants,KG,3024,,3024,Intercompañia,PH-Pañal Pull Up,INCONTINENCIA,"96,5303",5,2025,"1,72","10,31","1,65","11,96",INTERCOMPA,50001090,Intercompañías,,41000000,14,1,X,02.07.2025 - 08:40:06,,,0
