Soc.;Proveedor;Nombre;Asignacion;Referencia;Clase Doc;Denominación;Nº doc.;Fecha doc.;Cond. Pago;Desc. Pago;D. Venc.;Fecha Venc;Mon.;Imp Mon Lo;Por Vencer;1 -- 30;31 -- 60;61 -- 90;91 -- 9999;Importe;Importe. M;Gr.tes.;Denominación;Ramo;Descr.Ramo;Ref.fact.;Txt.cabec.;Importe Moneda Fuerte;Moneda;Importe MF Fecha Doc
1000;70000005;BANCO DEL TESORO, C.A.;1707;PAGARE 1707;SA;Documento cta.mayor;0100064282;20.06.2017;;;0;20.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1707;72916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1708;PAGARE 1708;SA;Documento cta.mayor;0100064283;20.06.2017;;;0;20.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1708;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1915;PAGARE 1915;SA;Documento cta.mayor;0100064284;20.06.2017;;;0;20.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1915;111111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2602;PAGARE 2602;SA;Documento cta.mayor;0100064373;22.06.2017;;;0;22.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2602;95000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2122;PAGARE 2122;SA;Documento cta.mayor;0100065551;26.06.2017;;;0;26.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2122;42592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1525;PAGARE 1525;SA;Documento cta.mayor;0100065555;28.06.2017;;;0;28.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1525;173621,69;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1526;PAGARE 1526;SA;Documento cta.mayor;0100065556;28.06.2017;;;0;28.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1526;53916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1750;PAGARE 1750;SA;Documento cta.mayor;0100065558;28.06.2017;;;0;28.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1750;242592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2012;PAGARE 2012;SA;Documento cta.mayor;0100065705;30.06.2017;;;0;30.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2012;18518,52;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2250;PAGARE 2250;SA;Documento cta.mayor;0100065706;30.06.2017;;;0;30.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2250;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2894;PAGARE 2894;SA;Documento cta.mayor;0100065709;30.06.2017;;;0;30.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2894;427872,22;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2967;PAGARE 2967;SA;Documento cta.mayor;0100065711;30.06.2017;;;0;30.06.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2967;8333333,33;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2180;PAGARE 2180;SA;Documento cta.mayor;0100066327;06.07.2017;;;0;06.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2180;11111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1739;PAGARE 1739;SA;Documento cta.mayor;0100066833;14.07.2017;;;0;14.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1739;27777,78;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1832;PAGARE 1832;SA;Documento cta.mayor;0100066834;17.07.2017;;;0;17.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1832;9074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2655;PAGARE 2655;SA;Documento cta.mayor;0100066835;17.07.2017;;;0;17.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2655;566666,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1707;PAGARE 1707;SA;Documento cta.mayor;0100068013;18.07.2017;;;0;18.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1707;72916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1708;PAGARE 1708;SA;Documento cta.mayor;0100068014;18.07.2017;;;0;18.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1708;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1915;PAGARE 1915;SA;Documento cta.mayor;0100068015;18.07.2017;;;0;18.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1915;111111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2122;PAGARE 2122;SA;Documento cta.mayor;0100068035;25.07.2017;;;0;25.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2122;42592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2602;PAGARE 2602;SA;Documento cta.mayor;0100068039;25.07.2017;;;0;25.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2602;95000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1525;PAGARE 1525;SA;Documento cta.mayor;0100068065;28.07.2017;;;0;28.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1525;173621,69;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1526;PAGARE 1526;SA;Documento cta.mayor;0100068073;28.07.2017;;;0;28.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1526;53916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1750;PAGARE 1750;SA;Documento cta.mayor;0100068075;28.07.2017;;;0;28.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1750;242592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2012;PAGARE 2012;SA;Documento cta.mayor;0100068332;31.07.2017;;;0;31.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2012;18518,52;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2250;PAGARE 2250;SA;Documento cta.mayor;0100068333;31.07.2017;;;0;31.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2250;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2894;PAGARE 2894;SA;Documento cta.mayor;0100068334;31.07.2017;;;0;31.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2894;427872,22;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2967;PAGARE 2967;SA;Documento cta.mayor;0100068336;31.07.2017;;;0;31.07.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2967;8333333,33;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2180;PAGARE 2180;SA;Documento cta.mayor;0100068920;07.08.2017;;;0;07.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2180;11111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1739;PAGARE 1739;SA;Documento cta.mayor;0100069758;15.08.2017;;;0;15.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1739;27777,78;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2655;PAGARE 2655;SA;Documento cta.mayor;0100069762;15.08.2017;;;0;15.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2655;566666,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1832;PAGARE 1832;SA;Documento cta.mayor;0100069964;16.08.2017;;;0;16.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1832;9074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1707;PAGARE 1707;SA;Documento cta.mayor;0100070214;18.08.2017;;;0;18.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1707;72916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1708;PAGARE 1708;SA;Documento cta.mayor;0100070215;18.08.2017;;;0;18.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1708;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1915;PAGARE 1915;SA;Documento cta.mayor;0100070216;21.08.2017;;;0;21.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1915;111111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2602;PAGARE 2602;SA;Documento cta.mayor;0100070217;22.08.2017;;;0;22.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2602;95000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2122;PAGARE 2122;SA;Documento cta.mayor;0100070900;25.08.2017;;;0;25.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2122;42592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1525;PAGARE 1525;SA;Documento cta.mayor;0100071396;28.08.2017;;;0;28.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1525;173621,69;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1526;PAGARE 1526;SA;Documento cta.mayor;0100071398;28.08.2017;;;0;28.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1526;53916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1750;PAGARE 1750;SA;Documento cta.mayor;0100071399;28.08.2017;;;0;28.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1750;242592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2250;PAGARE 2250;SA;Documento cta.mayor;0100071674;30.08.2017;;;0;30.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2250;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2012;2012;SA;Documento cta.mayor;0100071760;31.08.2017;;;0;31.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2012;18518,52;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2894;2894;SA;Documento cta.mayor;0100071761;31.08.2017;;;0;31.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2894;427872,22;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2967;2967;SA;Documento cta.mayor;0100071763;31.08.2017;;;0;31.08.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2967;8333333,33;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2180;PAGARE 2180;SA;Documento cta.mayor;0100072424;05.09.2017;;;0;05.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2180;11111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1739;PAGARE 1739;SA;Documento cta.mayor;0100073101;14.09.2017;;;0;14.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1739;27777,78;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2655;PAGARE 2655;SA;Documento cta.mayor;0100073281;15.09.2017;;;0;15.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2655;566666,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1707;PAGARE 1707;SA;Documento cta.mayor;0100073304;18.09.2017;;;0;18.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1707;72916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1708;PAGARE 1708;SA;Documento cta.mayor;0100073306;18.09.2017;;;0;18.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1708;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1832;PAGARE 1832;SA;Documento cta.mayor;0100073308;18.09.2017;;;0;18.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1832;9074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1915;PAGARE 1915;SA;Documento cta.mayor;0100073417;19.09.2017;;;0;19.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1915;111111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2602;2602;SA;Documento cta.mayor;0100074369;22.09.2017;;;0;22.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2602;95000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2122;2122;SA;Documento cta.mayor;0100074370;25.09.2017;;;0;25.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2122;42592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1525;PAGARE 1525;SA;Documento cta.mayor;0100075091;28.09.2017;;;0;28.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1525;173621,69;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1526;PAGARE 1526;SA;Documento cta.mayor;0100075094;28.09.2017;;;0;28.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1526;53916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1750;PAGARE 1750;SA;Documento cta.mayor;0100075095;28.09.2017;;;0;28.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1750;242592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2012;PAGARE 2012;SA;Documento cta.mayor;0100075295;29.09.2017;;;0;29.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2012;18518,52;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2250;PAGARE 2250;SA;Documento cta.mayor;0100075296;29.09.2017;;;0;29.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2250;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2894;PAGARE 2894;SA;Documento cta.mayor;0100075297;29.09.2017;;;0;29.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2894;427872,22;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2967;PAGARE 2967;SA;Documento cta.mayor;0100075300;29.09.2017;;;0;29.09.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2967;8333333,33;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;3129;APERTURA PAGARE;SA;Documento cta.mayor;0100075614;03.10.2017;;;0;03.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;APERTURA PAGARE 3129;-21000000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2180;PAGARE 2180;SA;Documento cta.mayor;0100076388;05.10.2017;;;0;05.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2180;11111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1739;PAGARE 1739;SA;Documento cta.mayor;0100076639;16.10.2017;;;0;16.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1739;27777,78;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1832;PAGARE 1832;SA;Documento cta.mayor;0100076641;16.10.2017;;;0;16.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1832;9074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2655;PAGARE 2655;SA;Documento cta.mayor;0100076645;16.10.2017;;;0;16.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2655;566666,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1707;PAGARE 1707;SA;Documento cta.mayor;0100076647;18.10.2017;;;0;18.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1707;72916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1708;PAGARE 1708;SA;Documento cta.mayor;0100076648;18.10.2017;;;0;18.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1708;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1915;PAGARE 1915;SA;Documento cta.mayor;0100076791;19.10.2017;;;0;19.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 1915;111111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2602;PAGARE 2602;SA;Documento cta.mayor;0100077284;23.10.2017;;;0;23.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2602;95000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2122;PAGARE 2122;SA;Documento cta.mayor;0100077285;25.10.2017;;;0;25.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION PAGARE 2122;42592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1525;1525;SA;Documento cta.mayor;0100078082;30.10.2017;;;0;30.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;1525;173621,69;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1526;1526;SA;Documento cta.mayor;0100078084;30.10.2017;;;0;30.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 1526;53916,67;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1750;1750;SA;Documento cta.mayor;0100078085;30.10.2017;;;0;30.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION  1750;242592,59;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2250;2250;SA;Documento cta.mayor;0100078086;30.10.2017;;;0;30.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION   2250;24074,07;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2012;2012;SA;Documento cta.mayor;0100078342;31.10.2017;;;0;31.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2012;18518,52;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2894;2894;SA;Documento cta.mayor;0100078343;31.10.2017;;;0;31.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2894;427872,22;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2967;2967;SA;Documento cta.mayor;0100078344;31.10.2017;;;0;31.10.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;AMORTIZACION 2967;8333333,33;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;ASIENTO  CIERRE;ASIENTO CIERRE;SA;Documento cta.mayor;0100079393;31.12.2016;;;0;31.12.2016;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;;29633071,60;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;3129;PAGARE 3129;SA;Documento cta.mayor;0100079598;03.11.2017;;;0;03.11.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;;875000,00;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2180;PAGARE 2180;SA;Documento cta.mayor;0100079603;07.11.2017;;;0;07.11.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;;11111,11;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;1739;PAGARE 1739;SA;Documento cta.mayor;0100079605;14.11.2017;;;0;14.11.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;;27777,78;USD;0,00
1000;70000005;BANCO DEL TESORO, C.A.;2655;PAGARE 2655;SA;Documento cta.mayor;0100079608;15.11.2017;;;0;15.11.2017;VEF;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00;A11;K-Instituciones Bancarias;Z025;Financiero;;;566666,67;USD;0,00
